# Age =     0.037774
# [Fe/H]_init  =     0.133103
# ranom =     0.000000
# Mass         Radius         logL           logg           Teff           [Fe/H]_surf    Radius_0       Teff_0         logg_0         Xc             
     1.01924777     0.89940596    -0.14753662     4.53816128  5594.56396484     0.12923701     0.89940596  5594.56396484     4.53816128     0.70468897
     1.01993155     0.90012026    -0.14619003     4.53776169  5596.67431641     0.12923643     0.90012026  5596.67431641     4.53776169     0.70468628
     1.02061558     0.90082586    -0.14485067     4.53736973  5598.78564453     0.12923606     0.90082586  5598.78564453     4.53736973     0.70468450
     1.02129948     0.90152329    -0.14351819     4.53698635  5600.91308594     0.12923585     0.90152329  5600.91308594     4.53698635     0.70468372
     1.02198339     0.90221363    -0.14219114     4.53661013  5603.03808594     0.12923582     0.90221363  5603.03808594     4.53661013     0.70468372
     1.02266741     0.90289795    -0.14086831     4.53624058  5605.17919922     0.12923591     0.90289795  5605.17919922     4.53624058     0.70468438
     1.02335119     0.90357649    -0.13954967     4.53587627  5607.32470703     0.12923609     0.90357649  5607.32470703     4.53587627     0.70468599
     1.02403522     0.90425080    -0.13823377     4.53551865  5609.47998047     0.12923634     0.90425080  5609.47998047     4.53551865     0.70468801
     1.02471912     0.90492094    -0.13692077     4.53516293  5611.63867188     0.12923667     0.90492094  5611.63867188     4.53516293     0.70469052
     1.02540302     0.90558779    -0.13561012     4.53481197  5613.81103516     0.12923704     0.90558779  5613.81103516     4.53481197     0.70469362
     1.02608705     0.90625167    -0.13430130     4.53446388  5615.97802734     0.12923738     0.90625167  5615.97802734     4.53446388     0.70469683
     1.02677083     0.90691334    -0.13299480     4.53412008  5618.15234375     0.12923776     0.90691334  5618.15234375     4.53412008     0.70470053
     1.02745485     0.90757346    -0.13168952     4.53377628  5620.33300781     0.12923814     0.90757346  5620.33300781     4.53377628     0.70470440
     1.02813876     0.90823191    -0.13038588     4.53343582  5622.51806641     0.12923853     0.90823191  5622.51806641     4.53343582     0.70470870
     1.02882266     0.90888941    -0.12908353     4.53309631  5624.70068359     0.12923889     0.90888941  5624.70068359     4.53309631     0.70471323
     1.02950668     0.90954661    -0.12778203     4.53275776  5626.88427734     0.12923925     0.90954661  5626.88427734     4.53275776     0.70471811
     1.03019047     0.91020310    -0.12648188     4.53241968  5629.06250000     0.12923957     0.91020310  5629.06250000     4.53241968     0.70472282
     1.03087449     0.91086006    -0.12518190     4.53208303  5631.25683594     0.12924001     0.91086006  5631.25683594     4.53208303     0.70472735
     1.03155839     0.91151744    -0.12388270     4.53174448  5633.43994141     0.12924051     0.91151744  5633.43994141     4.53174448     0.70473099
     1.03224230     0.91217566    -0.12258379     4.53140688  5635.61767578     0.12924106     0.91217566  5635.61767578     4.53140688     0.70473331
     1.03292632     0.91283476    -0.12128488     4.53106737  5637.80517578     0.12924169     0.91283476  5637.80517578     4.53106737     0.70473456
     1.03361011     0.91349500    -0.11998646     4.53072977  5639.98779297     0.12924238     0.91349500  5639.98779297     4.53072977     0.70473516
     1.03429413     0.91415691    -0.11868733     4.53038788  5642.16503906     0.12924314     0.91415691  5642.16503906     4.53038788     0.70473558
     1.03497803     0.91482037    -0.11738784     4.53004599  5644.34570312     0.12924378     0.91482037  5644.34570312     4.53004599     0.70473683
     1.03566194     0.91548568    -0.11608727     4.52970219  5646.52148438     0.12924439     0.91548568  5646.52148438     4.52970219     0.70473921
     1.03634596     0.91615355    -0.11478490     4.52935791  5648.69824219     0.12924480     0.91615355  5648.69824219     4.52935791     0.70474219
     1.03702974     0.91682363    -0.11348069     4.52901030  5650.88476562     0.12924503     0.91682363  5650.88476562     4.52901030     0.70474446
     1.03771377     0.91749668    -0.11217289     4.52866077  5653.06884766     0.12924500     0.91749668  5653.06884766     4.52866077     0.70474440
     1.03839767     0.91817313    -0.11086111     4.52830744  5655.26025391     0.12924463     0.91817313  5655.26025391     4.52830744     0.70474094
     1.03908157     0.91885340    -0.10954407     4.52795219  5657.45898438     0.12924393     0.91885340  5657.45898438     4.52795219     0.70473403
     1.03976560     0.91953796    -0.10822047     4.52759171  5659.66748047     0.12924293     0.91953796  5659.66748047     4.52759171     0.70472580
     1.04044938     0.92022699    -0.10688988     4.52722740  5661.88330078     0.12924170     0.92022699  5661.88330078     4.52722740     0.70471817
     1.04113340     0.92092150    -0.10555080     4.52685928  5664.11230469     0.12924027     0.92092150  5664.11230469     4.52685928     0.70471269
     1.04181731     0.92162091    -0.10420378     4.52648497  5666.36718750     0.12923874     0.92162091  5666.36718750     4.52648497     0.70471060
     1.04250121     0.92232525    -0.10284840     4.52610731  5668.62597656     0.12923712     0.92232525  5668.62597656     4.52610731     0.70471078
     1.04318523     0.92303485    -0.10148434     4.52572584  5670.90429688     0.12923545     0.92303485  5670.90429688     4.52572584     0.70471209
     1.04386902     0.92374921    -0.10011230     4.52533817  5673.18994141     0.12923378     0.92374921  5673.18994141     4.52533817     0.70471323
     1.04455304     0.92446876    -0.09873137     4.52494764  5675.49853516     0.12923220     0.92446876  5675.49853516     4.52494764     0.70471293
     1.04523695     0.92519319    -0.09734244     4.52455235  5677.81396484     0.12923063     0.92519319  5677.81396484     4.52455235     0.70471060
     1.04592085     0.92592227    -0.09594550     4.52415323  5680.14892578     0.12922914     0.92592227  5680.14892578     4.52415323     0.70470619
     1.04660487     0.92665619    -0.09454045     4.52375031  5682.49121094     0.12922779     0.92665619  5682.49121094     4.52375031     0.70470059
     1.04728866     0.92739445    -0.09312833     4.52334261  5684.84716797     0.12922652     0.92739445  5684.84716797     4.52334261     0.70469469
     1.04797268     0.92813718    -0.09170871     4.52293158  5687.22265625     0.12922531     0.92813718  5687.22265625     4.52293158     0.70468962
     1.04865658     0.92888373    -0.09028288     4.52251673  5689.59570312     0.12922426     0.92888373  5689.59570312     4.52251673     0.70468557
     1.04934049     0.92963392    -0.08885141     4.52209806  5691.98583984     0.12922324     0.92963392  5691.98583984     4.52209806     0.70468289
     1.05002451     0.93038756    -0.08741481     4.52167654  5694.38623047     0.12922235     0.93038756  5694.38623047     4.52167654     0.70468205
     1.05070829     0.93114388    -0.08597472     4.52125502  5696.79052734     0.12922147     0.93114388  5696.79052734     4.52125502     0.70468301
     1.05139232     0.93190306    -0.08453107     4.52082920  5699.20214844     0.12922075     0.93190306  5699.20214844     4.52082920     0.70468533
     1.05207622     0.93266428    -0.08308551     4.52040148  5701.61523438     0.12922008     0.93266428  5701.61523438     4.52040148     0.70468825
     1.05276012     0.93342727    -0.08163875     4.51997328  5704.02587891     0.12921946     0.93342727  5704.02587891     4.51997328     0.70469183
     1.05344415     0.93419194    -0.08019139     4.51954317  5706.44042969     0.12921886     0.93419194  5706.44042969     4.51954317     0.70469552
     1.05412793     0.93495756    -0.07874509     4.51911259  5708.85351562     0.12921833     0.93495756  5708.85351562     4.51911259     0.70469916
     1.05481195     0.93572420    -0.07729959     4.51868105  5711.26367188     0.12921785     0.93572420  5711.26367188     4.51868105     0.70470250
     1.05549586     0.93649131    -0.07585641     4.51824999  5713.66308594     0.12921742     0.93649131  5713.66308594     4.51824999     0.70470560
     1.05617976     0.93725896    -0.07441601     4.51781750  5716.06591797     0.12921695     0.93725896  5716.06591797     4.51781750     0.70470810
     1.05686378     0.93802679    -0.07297874     4.51738691  5718.44824219     0.12921657     0.93802679  5718.44824219     4.51738691     0.70471025
     1.05754757     0.93879437    -0.07154596     4.51695633  5720.82519531     0.12921607     0.93879437  5720.82519531     4.51695633     0.70471197
     1.05823159     0.93956196    -0.07011717     4.51652575  5723.19677734     0.12921567     0.93956196  5723.19677734     4.51652575     0.70471317
     1.05891550     0.94032896    -0.06869356     4.51609755  5725.54443359     0.12921524     0.94032896  5725.54443359     4.51609755     0.70471412
     1.05959940     0.94109535    -0.06727531     4.51566839  5727.88671875     0.12921478     0.94109535  5727.88671875     4.51566839     0.70471478
     1.06028342     0.94186127    -0.06586254     4.51524162  5730.22363281     0.12921435     0.94186127  5730.22363281     4.51524162     0.70471519
     1.06096721     0.94262594    -0.06445625     4.51481533  5732.53613281     0.12921385     0.94262594  5732.53613281     4.51481533     0.70471573
     1.06165123     0.94338995    -0.06305580     4.51439190  5734.84326172     0.12921339     0.94338995  5734.84326172     4.51439190     0.70471621
     1.06233513     0.94415247    -0.06166210     4.51396894  5737.12939453     0.12921281     0.94415247  5737.12939453     4.51396894     0.70471668
     1.06301904     0.94491363    -0.06027518     4.51354790  5739.40722656     0.12921226     0.94491363  5739.40722656     4.51354790     0.70471746
     1.06370306     0.94567311    -0.05889500     4.51312828  5741.66650391     0.12921166     0.94567311  5741.66650391     4.51312828     0.70471823
     1.06438696     0.94643086    -0.05752220     4.51271105  5743.90478516     0.12921105     0.94643086  5743.90478516     4.51271105     0.70471936
     1.06507087     0.94718659    -0.05615671     4.51229620  5746.13818359     0.12921041     0.94718659  5746.13818359     4.51229620     0.70472074
     1.06575477     0.94794041    -0.05479863     4.51188469  5748.34667969     0.12920977     0.94794041  5748.34667969     4.51188469     0.70472217
     1.06643867     0.94869208    -0.05344807     4.51147413  5750.54003906     0.12920907     0.94869208  5750.54003906     4.51147413     0.70472383
     1.06712270     0.94944173    -0.05210490     4.51106644  5752.72216797     0.12920839     0.94944173  5752.72216797     4.51106644     0.70472544
     1.06780660     0.95018911    -0.05076965     4.51066160  5754.88574219     0.12920770     0.95018911  5754.88574219     4.51066160     0.70472699
     1.06849051     0.95093399    -0.04944208     4.51025915  5757.03125000     0.12920702     0.95093399  5757.03125000     4.51025915     0.70472795
     1.06917441     0.95167661    -0.04812229     4.50985861  5759.15869141     0.12920633     0.95167661  5759.15869141     4.50985861     0.70472854
     1.06985831     0.95241702    -0.04681026     4.50946093  5761.26806641     0.12920566     0.95241702  5761.26806641     4.50946093     0.70472854
     1.07054234     0.95315516    -0.04550576     4.50906515  5763.36865234     0.12920503     0.95315516  5763.36865234     4.50906515     0.70472789
     1.07122624     0.95389098    -0.04420920     4.50867367  5765.43798828     0.12920441     0.95389098  5765.43798828     4.50867367     0.70472687
     1.07191014     0.95462459    -0.04292034     4.50828266  5767.49902344     0.12920384     0.95462459  5767.49902344     4.50828266     0.70472527
     1.07259405     0.95535582    -0.04163912     4.50789452  5769.53808594     0.12920330     0.95535582  5769.53808594     4.50789452     0.70472354
     1.07327795     0.95608521    -0.04036551     4.50750923  5771.55615234     0.12920275     0.95608521  5771.55615234     4.50750923     0.70472211
     1.07396197     0.95681256    -0.03909925     4.50712538  5773.56250000     0.12920222     0.95681256  5773.56250000     4.50712538     0.70472044
     1.07464588     0.95753807    -0.03784077     4.50674391  5775.54687500     0.12920174     0.95753807  5775.54687500     4.50674391     0.70471883
